Price,Score,Reviews_number,Experience,Status,Video_presentation,Photo,Adults,All,Children 1-3 years old,Children 4-5 years old,Children 6-7 years old,Pupils of 1-4 grades,Pupils of 10-11 grades,Pupils of 5-9 grades,Students
1500,5.0,5,9,4,1,1,1,0,0,1,1,0,1,0,1
1500,4.9,16,11,4,1,1,1,0,0,0,0,0,1,0,1
1500,5.0,12,17,4,0,1,0,0,0,0,0,0,1,0,0
800,5.0,50,27,4,0,1,1,0,0,0,1,0,1,0,1
1500,4.6,17,12,4,1,1,1,0,0,1,1,0,1,0,1
1700,4.9,28,31,4,0,1,1,0,0,0,0,0,1,0,1
1800,5.0,15,5,4,0,1,0,0,0,0,0,0,1,0,0
1350,5.0,56,17,2,0,1,1,0,0,0,0,0,1,0,0
2000,4.9,25,19,4,0,1,0,0,0,0,0,0,1,0,1
1000,5.0,10,2,1,1,1,1,0,0,1,1,0,1,0,1
2000,5.0,6,9,4,1,1,1,0,0,0,0,0,1,0,1
2000,4.7,12,51,2,1,1,1,0,0,0,0,0,1,0,1
3000,4.9,15,12,4,0,1,0,0,0,0,0,0,1,0,0
700,4.7,6,3,4,1,1,0,0,0,0,0,0,1,0,0
2000,4.9,23,13,4,0,0,0,1,0,0,0,0,0,0,0
1200,5.0,44,28,4,0,1,1,0,0,0,1,0,1,0,1
1700,4.8,14,8,4,1,1,1,0,0,0,0,0,1,0,1
1800,4.9,21,11,4,0,1,1,0,0,0,0,0,1,0,1
1500,4.8,31,15,4,0,1,1,0,0,1,1,0,1,0,1
5000,4.9,6,7,6,1,1,1,0,0,1,1,0,1,0,1
1500,5.0,12,4,4,0,1,0,0,0,0,0,0,1,0,0
1000,4.8,21,10,4,0,1,0,0,0,0,0,0,1,0,0
1000,4.9,18,31,4,0,1,1,0,0,0,0,0,1,0,1
1000,5.0,8,10,4,1,1,0,0,0,0,0,0,1,0,1
1000,4.7,14,44,4,1,1,0,0,0,0,0,0,1,0,0
1700,5.0,22,20,4,0,1,0,0,0,0,0,0,1,0,0
1700,5.0,19,14,4,0,1,1,0,0,0,0,0,1,0,1
2000,5.0,5,2,4,1,1,1,0,1,1,1,0,1,0,1
2000,4.9,32,29,4,1,1,0,0,0,0,0,0,1,0,1
1000,4.9,25,5,4,0,1,0,0,0,0,0,0,1,0,0
1300,4.9,13,3,4,0,1,1,0,0,1,1,0,1,0,0
1500,5.0,16,10,4,0,1,1,0,1,1,1,0,1,0,1
1100,4.7,12,8,4,1,1,0,0,0,0,0,0,1,0,0
1100,5.0,24,13,4,0,1,0,0,0,0,1,0,0,1,0
1500,5.0,30,8,4,0,0,0,1,0,0,0,0,0,0,0
1200,5.0,18,3,4,0,1,0,0,0,0,0,0,0,1,0
1000,4.9,27,7,4,0,1,0,0,0,0,0,0,0,1,0
1500,4.9,17,26,4,0,1,0,0,0,0,1,0,1,0,0
1800,5.0,60,16,4,0,1,1,0,0,0,1,0,1,0,1
1600,5.0,36,45,4,0,1,1,0,0,0,0,0,1,0,1
1000,4.9,42,36,4,0,1,1,0,0,0,0,0,1,0,1
1500,5.0,25,23,4,0,1,0,0,0,0,0,0,1,0,0
2000,5.0,25,20,4,0,1,1,0,1,1,1,0,1,0,1
2350,5.0,3,33,4,1,1,0,0,0,0,0,0,1,0,0
1400,5.0,16,3,4,0,1,1,0,0,0,0,0,1,0,1
2000,4.7,30,14,4,0,1,1,0,0,0,0,0,1,0,1
2000,4.9,79,30,4,0,1,1,0,0,0,0,0,1,0,1
2000,4.9,42,26,4,0,1,0,0,0,0,1,0,1,0,0
2400,4.9,31,21,4,0,1,0,0,0,0,0,0,1,0,0
1000,4.9,10,5,1,1,1,1,0,0,0,0,0,1,0,0
1500,4.8,30,14,5,0,1,0,0,0,0,0,0,1,0,0
1000,4.8,15,9,4,0,1,1,0,0,0,0,0,1,0,1
1000,4.9,38,16,4,0,1,1,0,0,0,1,0,1,0,1
2000,4.8,60,24,4,0,0,0,0,0,0,0,0,1,0,0
1400,5.0,2,11,4,1,1,0,0,0,0,0,0,1,0,0
1350,4.9,17,12,4,1,1,1,0,0,1,1,0,1,0,1
1500,4.9,30,8,4,0,1,1,0,0,0,0,0,1,0,1
900,4.9,24,8,4,0,1,1,0,0,0,0,0,1,0,1
1000,4.8,20,12,4,0,1,1,0,0,0,0,0,1,0,0
1000,4.7,11,4,4,0,1,0,0,0,0,0,0,0,1,0
700,4.9,29,31,4,0,1,0,0,0,0,0,0,1,0,0
1000,5.0,7,22,2,1,1,1,0,0,0,0,0,1,0,1
1000,5.0,38,31,5,0,0,0,1,0,0,0,0,0,0,0
1000,5.0,12,1,1,0,1,0,0,0,0,0,0,1,0,1
1400,5.0,10,11,4,0,1,1,0,0,0,0,0,1,0,1
1000,5.0,24,13,2,0,1,1,0,0,1,1,0,1,0,1
1200,5.0,3,4,4,1,1,1,0,0,0,1,0,1,0,1
2000,5.0,12,8,4,0,0,0,1,0,0,0,0,0,0,0
4000,5.0,10,24,5,0,1,1,0,0,0,1,0,1,0,1
600,5.0,6,31,4,1,1,0,0,0,0,0,0,1,0,0
1200,5.0,15,7,4,0,1,1,0,1,1,1,0,1,0,1
1500,4.9,36,7,4,0,0,0,1,0,0,0,0,0,0,0
1200,4.9,21,11,4,0,1,1,0,0,0,0,0,1,0,1
1300,5.0,16,20,4,0,0,0,1,0,0,0,0,0,0,0
1000,5.0,30,11,4,0,1,1,0,0,0,0,0,1,0,1
1000,4.7,8,6,4,1,1,0,0,0,0,0,0,1,0,0
950,4.9,39,27,4,0,1,0,0,0,0,0,0,1,0,0
1500,5.0,21,29,4,0,1,0,0,0,0,0,0,1,0,0
500,5.0,11,1,1,0,1,0,0,0,0,1,0,1,0,1
1200,4.9,20,21,5,0,1,1,0,0,0,0,0,1,0,1
1300,5.0,5,19,4,1,1,1,0,0,0,1,0,1,0,1
1200,4.9,21,23,4,0,1,1,0,0,0,0,0,1,0,1
2300,5.0,21,12,5,0,1,1,0,0,0,1,0,1,0,1
1500,4.9,7,8,2,0,0,0,1,0,0,0,0,0,0,0
1200,5.0,51,16,4,0,1,1,0,0,0,0,0,1,0,1
1000,5.0,16,15,4,0,1,1,0,0,0,0,0,1,0,1
1150,4.6,16,14,4,0,1,1,0,0,0,0,0,0,0,1
1400,5.0,30,8,4,0,1,0,0,0,0,0,0,1,0,0
1500,4.8,30,7,5,0,1,1,0,0,0,0,0,1,0,1
1350,4.9,16,43,4,0,1,1,0,0,0,0,0,1,0,1
1200,5.0,11,25,4,0,1,1,0,0,0,0,0,1,0,1
4000,4.9,21,25,2,0,1,1,0,0,0,0,0,1,0,1
2000,5.0,14,6,4,0,1,1,0,0,1,1,0,1,0,1
1000,4.8,32,31,5,0,1,1,0,0,0,0,0,1,0,1
1000,5.0,18,41,4,0,1,0,0,0,0,0,1,0,0,0
1200,5.0,32,17,5,0,0,0,1,0,0,0,0,0,0,0
1350,4.9,6,15,4,1,1,1,0,0,1,1,0,1,0,1
3000,5.0,2,15,4,1,1,1,0,0,0,0,0,1,0,1
1500,5.0,2,13,4,0,0,0,1,0,0,0,0,0,0,0
1400,5.0,20,12,4,0,1,1,0,0,0,0,0,1,0,0
900,4.9,46,45,4,0,1,0,0,0,0,0,0,1,0,1
1500,5.0,9,12,4,0,0,0,1,0,0,0,0,0,0,0
2000,4.9,34,28,4,0,1,1,0,0,0,0,0,1,0,1
1500,4.9,24,11,4,0,1,1,0,0,1,1,0,1,0,1
900,4.9,33,3,1,0,1,1,0,0,0,0,0,1,0,1
700,4.9,102,16,4,0,1,0,0,1,1,1,0,0,0,0
1200,4.9,41,23,4,0,1,1,0,0,0,0,0,1,0,1
2000,5.0,27,15,4,0,1,0,0,0,1,1,0,0,1,0
1500,5.0,13,6,4,1,1,1,0,0,0,1,0,1,0,1
1000,5.0,11,9,4,0,1,1,0,0,0,0,0,1,0,1
1200,5.0,12,15,2,0,1,0,0,0,0,0,0,1,0,0
1200,4.9,16,22,4,0,0,0,1,0,0,0,0,0,0,0
3000,4.9,30,29,4,0,1,1,0,0,0,0,0,1,0,0
1500,5.0,22,6,4,0,1,1,0,1,1,1,0,1,0,1
1200,5.0,1,10,3,1,1,1,0,0,0,0,0,1,0,1
4000,5.0,16,27,4,0,1,1,0,0,0,0,0,1,0,1
600,4.9,27,29,4,0,1,1,0,0,0,0,0,1,0,1
1500,4.9,60,36,4,0,1,0,0,0,1,1,0,0,0,0
1800,5.0,4,9,2,1,1,0,0,0,0,0,0,1,0,1
2000,5.0,40,12,4,0,1,0,0,0,0,0,0,1,0,0
1000,5.0,11,4,1,1,1,1,0,1,1,1,0,1,0,1
2000,5.0,24,18,4,0,1,1,0,0,1,1,0,1,0,1
1300,4.9,23,13,5,0,1,1,0,0,0,0,0,1,0,1
500,4.7,9,11,4,1,1,1,0,0,0,0,0,1,0,1
2000,5.0,26,37,2,0,1,0,0,0,0,0,0,1,0,0
1500,4.7,18,23,4,0,1,1,0,0,0,0,0,1,0,1
2000,5.0,25,29,4,0,1,1,0,0,0,0,0,1,0,1
1200,4.6,17,5,4,0,1,0,0,0,0,1,0,0,1,0
1800,5.0,22,16,4,0,1,1,0,0,0,0,0,1,0,1
800,4.9,15,11,4,0,1,0,0,0,0,0,0,1,0,1
1700,5.0,14,23,4,0,1,1,0,0,0,0,0,1,0,1
1500,5.0,15,18,4,0,1,1,0,0,0,0,0,1,0,1
1200,4.7,28,9,4,0,1,0,0,0,0,0,1,0,0,0
800,5.0,39,32,4,0,1,1,0,0,0,0,0,1,0,1
1200,4.9,24,16,2,0,1,0,0,0,0,1,0,1,0,0
1500,4.8,20,8,4,0,1,1,0,0,0,0,0,1,0,1
2000,5.0,15,13,4,0,1,0,0,0,0,0,0,1,0,0
900,5.0,17,4,4,0,1,1,0,0,1,1,0,1,0,1
2000,4.9,12,6,4,0,1,1,0,0,0,0,0,1,0,1
1000,4.8,27,23,4,0,1,0,0,0,0,0,0,0,1,0
1200,4.9,36,30,4,0,0,0,1,0,0,0,0,0,0,0
1000,5.0,17,26,2,0,1,0,0,0,0,0,1,0,0,0
1700,5.0,33,14,2,0,1,0,0,0,0,0,0,1,0,0
1300,5.0,16,20,4,0,0,0,1,0,0,0,0,0,0,0
2000,4.9,4,11,4,1,1,0,0,0,0,0,0,1,0,0
1550,4.9,56,23,5,0,1,1,0,0,0,0,0,1,0,1
1500,4.8,30,32,4,0,1,1,0,0,0,0,0,1,0,1
1000,5.0,3,10,4,1,1,0,0,0,0,0,0,1,0,0
4000,4.9,25,14,5,0,1,1,0,0,0,1,0,1,0,1
1350,4.9,30,17,4,1,1,0,0,0,0,0,0,0,1,0
1500,4.9,13,40,4,0,0,0,1,0,0,0,0,0,0,0
1200,5.0,11,5,4,1,1,1,0,0,0,1,0,1,0,0
1200,5.0,29,14,4,0,1,1,0,0,1,1,0,1,0,1
2500,5.0,21,9,3,0,1,1,0,0,0,0,0,1,0,1
1900,5.0,29,22,4,0,1,1,0,0,0,0,0,1,0,1
1000,4.8,8,15,4,0,1,0,0,0,0,0,0,1,0,1
1000,4.8,28,27,4,0,1,1,0,0,0,0,0,1,0,1
1500,5.0,23,14,2,1,1,0,0,0,0,0,0,1,0,0
1100,5.0,6,5,4,1,1,1,0,0,0,1,0,1,0,1
1500,4.8,22,36,4,0,1,1,0,0,0,0,0,1,0,1
1700,5.0,21,13,4,0,1,1,0,0,1,1,0,1,0,1
1000,4.9,13,9,2,0,1,1,0,0,0,0,0,1,0,1
1500,5.0,11,16,4,1,1,0,0,0,0,0,0,1,0,0
1700,5.0,17,17,4,0,1,0,0,0,0,0,0,1,0,0
1500,4.9,79,7,4,0,1,1,0,0,0,0,0,1,0,1
2500,4.9,8,22,4,0,1,1,0,0,1,1,0,1,0,1
1000,4.9,24,28,4,0,1,1,0,0,0,0,0,1,0,1
1500,5.0,14,9,4,0,1,0,0,0,0,0,0,0,1,0
1000,5.0,19,37,4,0,1,1,0,0,0,0,0,1,0,1
2000,5.0,21,12,4,0,1,0,0,0,0,0,0,1,0,0
1000,5.0,11,10,5,0,1,1,0,0,0,0,0,1,0,1
800,4.9,27,9,4,0,1,1,0,0,0,0,0,1,0,1
1500,5.0,18,7,4,0,1,1,0,0,0,0,0,1,0,0
1100,4.9,22,11,4,1,1,1,0,0,0,0,0,1,0,1
1000,4.9,42,12,4,0,1,1,0,0,0,1,0,1,0,1
1000,4.9,53,15,4,0,1,1,0,0,0,0,0,1,0,0
800,5.0,5,1,1,1,1,0,0,0,0,0,0,1,0,0
1600,4.9,18,10,4,0,1,1,0,0,0,0,0,1,0,1
1700,4.8,4,41,4,1,1,1,0,0,0,0,0,1,0,1
4000,4.7,37,41,4,0,1,1,0,0,0,0,0,1,0,1
1900,5.0,11,28,6,1,1,1,0,0,0,0,0,1,0,1
3000,4.9,32,22,5,0,1,1,0,0,0,0,0,1,0,1
1200,4.3,18,30,4,0,1,1,0,0,1,1,0,1,0,1
1300,4.9,41,13,4,0,1,1,0,0,0,1,0,1,0,1
1000,5.0,16,8,4,0,1,0,0,0,1,1,0,1,0,0
2700,4.9,40,23,4,0,1,1,0,0,0,0,0,1,0,1
1500,5.0,5,9,4,1,1,1,0,0,0,0,0,1,0,1
1200,4.8,20,14,4,0,1,1,0,0,1,1,0,1,0,1
2000,5.0,2,8,2,1,1,1,0,0,0,0,0,1,0,1
1200,4.8,6,21,4,0,1,1,0,0,0,0,0,1,0,1
1200,4.9,14,11,4,0,1,1,0,0,0,0,0,1,0,1
1200,5.0,56,47,4,0,1,1,0,0,0,1,0,1,0,1
2000,5.0,1,3,4,1,1,1,0,0,0,0,0,1,0,1
1000,4.9,20,8,4,0,1,1,0,0,0,0,0,1,0,1
1700,5.0,27,5,6,0,1,1,0,0,0,1,0,1,0,1
1700,4.9,47,11,4,0,1,1,0,0,0,0,0,1,0,1
1000,4.8,16,16,4,0,1,0,0,0,0,0,0,1,0,0
1500,4.8,74,27,4,0,1,0,0,0,0,0,0,1,0,1
2000,5.0,23,10,4,0,1,1,0,0,0,0,0,1,0,1
900,4.9,33,23,4,0,1,0,0,0,0,0,0,1,0,0
4700,5.0,59,14,5,0,1,1,0,0,0,0,0,0,0,1
1000,5.0,3,6,4,0,1,1,0,0,0,0,0,1,0,1
1300,5.0,9,18,4,0,1,1,0,0,0,0,0,1,0,1
1000,5.0,17,15,4,0,1,1,0,0,1,1,0,1,0,1
1000,4.9,13,17,4,0,1,1,0,0,1,1,0,1,0,1
700,4.3,22,24,4,0,1,1,0,0,0,0,0,1,0,1
2000,5.0,10,42,4,1,1,1,0,0,0,0,0,1,0,1
1300,5.0,11,10,5,0,1,1,0,0,0,1,0,1,0,1
2000,4.9,33,18,4,0,1,0,0,0,0,0,0,1,0,1
1000,4.6,25,10,4,0,1,0,0,0,0,0,0,1,0,0
1200,5.0,18,4,3,0,1,0,0,0,0,0,0,1,0,0
2000,4.9,25,13,4,0,1,0,0,0,0,0,0,1,0,1
1000,4.9,40,13,4,0,1,1,0,0,0,0,0,1,0,1
2300,5.0,12,12,4,0,1,1,0,0,0,0,0,1,0,1
1000,5.0,17,7,4,0,1,1,0,0,1,1,0,1,0,1
1000,5.0,14,32,4,0,1,1,0,0,0,0,0,1,0,0
1700,5.0,16,13,4,0,1,1,0,0,0,0,0,1,0,1
1200,5.0,5,10,5,1,1,1,0,0,0,0,0,1,0,1
2350,4.7,1,9,4,1,1,0,0,0,0,0,0,1,0,0
800,5.0,29,5,4,0,1,0,0,0,0,0,0,1,0,1
1000,4.9,20,8,4,0,1,0,0,0,1,1,0,1,0,0
900,4.9,31,13,4,0,1,0,0,0,0,0,0,1,0,0
1000,5.0,11,15,4,0,1,0,0,0,0,0,0,1,0,0
1000,5.0,12,12,2,0,0,0,1,0,0,0,0,0,0,0
2000,5.0,25,35,4,0,1,1,0,0,0,0,0,1,0,1
1000,5.0,9,3,1,1,1,0,0,0,0,1,0,0,1,0
2000,5.0,19,13,4,0,1,0,0,0,0,0,0,0,1,0
3000,5.0,24,6,4,0,1,0,0,0,0,0,0,1,0,1
800,5.0,23,7,4,0,0,0,1,0,0,0,0,0,0,0
1000,5.0,38,43,5,0,0,0,1,0,0,0,0,0,0,0
1800,5.0,39,32,4,0,1,0,0,0,0,0,1,0,0,0
1500,5.0,3,7,4,1,1,1,0,0,0,0,0,1,0,1
1000,4.9,70,33,2,0,1,0,0,0,0,0,0,1,0,0
1200,5.0,1,12,4,0,0,0,1,0,0,0,0,0,0,0
1200,5.0,25,19,4,0,1,0,0,0,0,0,0,1,0,0
1700,5.0,11,14,4,0,1,1,0,0,0,0,0,1,0,0
1000,4.9,30,14,2,0,0,0,0,0,0,0,0,1,0,1
2700,4.9,22,9,5,0,1,1,0,0,0,0,0,1,0,1
800,5.0,13,6,4,0,1,1,0,0,0,0,0,1,0,1
1200,4.5,28,7,4,0,1,1,0,0,0,0,0,1,0,1
1500,4.8,1,26,4,1,1,0,0,1,1,1,0,0,0,0
800,4.6,10,2,4,1,1,0,0,0,0,0,0,1,0,0
1500,4.9,25,11,4,0,0,0,1,0,0,0,0,0,0,0
1650,4.9,33,24,4,0,1,1,0,0,0,0,0,1,0,0
2500,4.9,47,23,4,0,1,1,0,0,0,0,0,1,0,1
1200,4.9,53,25,4,0,1,0,0,0,0,0,0,1,0,0
1400,4.9,20,13,4,0,1,1,0,0,0,1,0,1,0,1
1000,5.0,10,8,4,0,1,0,0,0,1,1,0,0,0,0
1100,5.0,15,9,4,0,1,0,0,0,0,0,0,1,0,0
1000,5.0,12,20,4,0,1,1,0,0,0,0,0,1,0,0
1000,4.9,8,25,4,1,1,0,0,0,0,0,0,1,0,0
1500,5.0,23,21,4,0,1,0,0,0,0,0,0,1,0,1
1000,5.0,8,10,4,0,1,1,0,0,0,0,0,1,0,0
1000,5.0,17,15,4,0,1,0,0,0,0,0,0,1,0,1
1000,5.0,6,5,6,1,1,1,0,1,1,1,0,1,0,1
800,5.0,20,30,4,0,1,0,0,0,0,0,0,1,0,0
2000,4.9,49,16,4,0,1,0,0,0,0,0,0,1,0,0
2000,5.0,41,34,4,0,1,0,0,0,0,0,0,1,0,0
1000,4.9,25,9,2,0,1,1,0,0,0,0,0,1,0,1
1100,5.0,6,9,3,0,1,1,0,0,0,0,0,1,0,1
1350,4.9,54,29,4,0,0,0,1,0,0,0,0,0,0,0
1000,4.9,29,8,4,0,1,1,0,1,1,1,0,1,0,1
3500,5.0,14,17,4,0,1,1,0,0,0,1,0,1,0,1
2000,4.9,55,31,2,0,1,0,0,0,0,0,0,1,0,1
1500,4.7,12,10,4,0,1,1,0,0,0,1,0,1,0,1
1200,5.0,16,17,2,0,1,0,0,0,0,0,0,1,0,0
1200,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,5.0,23,9,4,0,1,1,0,0,0,0,0,1,0,1
1500,5.0,22,31,2,0,0,0,1,0,0,0,0,0,0,0
2000,4.9,11,15,2,0,1,0,0,0,0,0,0,1,0,0
500,4.9,19,18,4,0,1,1,0,0,0,0,0,1,0,1
1200,5.0,10,8,4,1,1,1,0,0,0,1,0,1,0,1
1000,4.8,61,15,2,0,1,0,0,0,0,0,0,1,0,1
1000,4.9,9,26,2,0,1,0,0,0,0,0,0,1,0,0
2000,4.9,28,15,4,0,1,0,0,0,0,0,0,1,0,0
1000,5.0,8,16,4,0,1,1,0,0,1,1,0,1,0,1
2000,5.0,21,36,6,0,1,1,0,0,0,1,0,1,0,1
1000,4.9,31,10,4,0,1,0,0,0,0,0,0,1,0,0
1000,5.0,12,18,2,0,1,0,0,0,0,0,0,1,0,1
1200,4.9,18,8,4,0,1,1,0,0,0,1,0,1,0,1
1200,4.9,7,10,4,1,1,1,0,0,0,1,0,1,0,1
700,4.9,46,24,5,0,1,0,0,0,0,0,0,1,0,0
1000,5.0,13,15,4,0,1,1,0,0,0,1,0,1,0,1
1300,5.0,8,12,4,1,1,0,0,0,0,0,0,0,1,0
1000,5.0,8,5,4,0,1,1,0,0,0,0,0,1,0,0
800,4.9,29,40,4,0,1,1,0,0,0,0,0,1,0,1
2000,5.0,1,8,4,1,1,1,0,0,0,1,0,1,0,1
1400,5.0,29,18,2,0,1,1,0,0,0,0,0,1,0,0
1500,4.9,13,29,4,0,1,1,0,0,0,1,0,1,0,1
1500,4.9,15,5,4,0,1,1,0,0,0,0,0,1,0,1
2500,5.0,3,23,2,0,1,0,0,0,0,0,0,1,0,0
1200,4.7,42,14,2,0,0,0,1,0,0,0,0,0,0,0
1000,5.0,44,25,4,0,0,0,1,0,0,0,0,0,0,0
1000,4.9,21,8,4,0,1,0,0,0,0,1,0,1,0,0
1500,5.0,7,12,4,1,1,1,0,0,0,0,0,1,0,1
1000,5.0,17,55,4,0,1,0,0,0,0,0,0,1,0,0
1000,5.0,21,23,4,0,1,0,0,0,1,1,0,0,0,0
1200,4.9,36,16,4,0,1,0,0,0,0,0,0,1,0,0
1500,5.0,9,26,4,0,1,1,0,1,1,1,0,1,0,1
1000,5.0,3,5,4,1,1,1,0,0,1,1,0,1,0,0
2500,4.8,19,16,4,0,1,0,0,0,0,0,0,1,0,1
1500,5.0,30,7,4,0,1,1,0,0,0,0,0,0,0,1
1250,5.0,9,9,4,1,1,1,0,0,0,0,0,1,0,1
1800,4.9,19,7,4,0,1,0,0,0,0,0,0,1,0,0
1500,5.0,12,10,4,0,1,1,0,0,1,1,0,1,0,1
1500,4.9,44,13,4,0,1,1,0,0,0,0,0,1,0,1
1800,5.0,2,32,2,1,1,1,0,0,0,0,0,1,0,1
2000,4.9,26,42,4,0,1,1,0,0,0,0,0,1,0,1
1200,4.8,28,4,1,0,1,0,0,0,0,0,0,1,0,1
1200,5.0,17,19,4,0,1,1,0,0,0,0,0,1,0,1
1000,5.0,14,13,4,0,1,0,0,0,0,0,0,1,1,0
1500,5.0,9,10,5,0,1,1,0,0,0,0,0,1,0,1
1000,5.0,1,24,4,1,1,1,0,0,0,0,0,1,0,1
1500,4.9,24,11,4,0,1,1,0,0,0,0,0,1,0,1
1200,5.0,29,5,4,0,1,0,0,0,0,0,0,1,0,0
1000,4.9,61,33,2,0,1,0,0,0,0,0,0,1,0,0
1500,4.7,11,5,4,1,1,1,0,0,0,0,0,1,0,1
1000,4.9,3,15,4,1,1,1,0,0,0,1,0,1,0,1
1800,4.9,6,4,1,0,1,0,0,0,0,0,0,1,0,0
2000,5.0,2,11,4,0,0,0,1,0,0,0,0,0,0,0
1700,4.8,3,13,4,0,1,0,0,0,0,0,0,1,0,0
1000,4.9,8,5,4,0,1,1,0,0,0,0,0,1,0,1
1500,4.9,16,47,4,1,1,0,0,0,0,0,0,0,1,0
1000,4.9,15,19,4,0,1,0,0,0,0,0,1,0,0,0
250,4.9,29,36,4,0,1,1,0,0,0,0,0,1,0,1
1000,4.9,8,26,2,0,1,0,0,0,0,0,0,1,0,0
1500,5.0,1,9,4,1,1,1,0,0,0,0,0,1,0,1
1500,4.8,30,15,4,0,1,1,0,0,0,0,0,1,0,1
1300,5.0,10,11,4,0,1,1,0,1,1,1,0,1,0,1
1500,4.9,11,33,4,1,1,1,0,0,0,0,0,1,0,1
2000,5.0,21,12,4,0,1,1,0,1,1,1,0,1,0,1
2500,5.0,7,4,6,1,1,1,0,0,1,1,0,1,0,1
700,5.0,5,28,4,0,1,0,0,0,0,0,0,1,0,0
1000,5.0,12,4,4,0,1,0,0,0,0,0,0,1,0,0
1750,5.0,34,14,4,0,1,1,0,0,0,0,0,0,0,1
1000,5.0,8,7,4,0,1,0,0,0,0,0,0,1,0,0
1350,5.0,16,14,4,0,1,1,0,0,0,1,0,1,0,1
1500,4.8,5,21,4,1,1,1,0,0,0,0,0,1,0,1
4900,4.9,16,17,3,0,1,1,0,0,1,1,0,1,0,1
900,5.0,12,53,4,0,1,0,0,0,0,0,0,1,0,0
1500,5.0,9,6,4,1,1,1,0,0,0,0,0,1,0,1
950,4.9,15,43,4,0,1,0,0,1,1,1,0,0,0,0
1500,5.0,24,12,4,0,1,0,0,0,0,0,0,1,0,0
3000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,5.0,9,5,4,0,1,1,0,0,0,0,0,1,0,1
1000,5.0,11,36,4,0,1,0,0,0,0,0,1,0,0,0
2000,5.0,4,4,4,1,1,1,0,0,0,0,0,1,0,1
750,4.8,5,4,4,0,0,0,1,0,0,0,0,0,0,0
800,5.0,13,3,1,0,1,0,0,0,0,0,0,1,0,0
1000,5.0,18,6,4,0,1,1,0,0,0,1,0,1,0,1
2000,4.8,17,13,4,0,1,1,0,0,0,0,0,1,0,1
1000,5.0,9,33,2,0,1,0,0,0,0,0,0,1,0,0
1200,5.0,18,28,2,0,1,0,0,0,0,0,1,0,0,0
700,4.9,23,3,4,0,1,1,0,0,1,1,0,1,0,1
2000,5.0,3,17,5,1,1,1,0,0,0,0,0,1,0,1
1500,4.7,63,20,4,0,1,1,0,0,0,0,0,1,0,1
2000,5.0,15,12,2,0,1,0,0,0,0,0,0,1,0,0
1000,4.9,23,13,4,0,1,1,0,0,0,0,0,1,0,1
1500,4.9,42,45,5,0,1,1,0,0,0,0,0,1,0,1
900,5.0,17,17,5,0,1,1,0,0,0,0,0,0,1,0
1350,5.0,2,3,1,1,1,1,0,1,1,1,0,1,0,1
2000,5.0,13,11,2,0,1,0,0,0,0,0,0,1,0,0
2000,5.0,7,26,4,1,1,1,0,0,0,0,0,1,0,1
2000,5.0,14,7,6,0,1,1,0,0,0,0,0,1,0,1
1500,5.0,5,11,4,1,1,1,0,0,0,0,0,1,0,1
1500,4.9,12,30,4,0,0,0,1,0,0,0,0,0,0,0
5000,4.8,41,15,5,0,0,0,1,0,0,0,0,0,0,0
1800,5.0,5,5,3,1,1,0,0,0,0,0,0,1,0,0
1600,4.9,17,5,4,0,1,0,0,0,1,1,0,0,0,0
1500,5.0,11,8,4,0,1,1,0,0,0,0,0,1,0,1
1350,5.0,20,13,2,0,1,0,0,0,0,0,0,1,0,1
1000,4.9,17,20,5,0,1,1,0,0,0,0,0,1,0,1
1500,4.9,3,41,4,0,1,0,0,0,1,1,0,0,0,0
2000,4.5,5,22,4,0,1,1,0,0,0,0,0,1,0,1
1000,4.9,17,16,4,0,1,1,0,0,0,0,0,1,0,1
2000,4.9,22,24,4,0,1,1,0,0,0,0,0,1,0,1
3000,4.8,39,35,5,0,1,1,0,0,0,0,0,1,0,1
2700,4.9,16,14,4,1,1,1,0,1,1,1,0,1,0,1
1500,4.6,29,11,4,0,1,0,0,0,0,0,0,1,0,0
1350,5.0,22,12,4,0,1,1,0,0,0,1,0,1,0,1
1200,5.0,21,14,2,0,1,1,0,0,0,0,0,1,0,1
2000,4.7,16,7,4,0,1,1,0,0,0,0,0,1,0,1
2000,4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,4.9,2,15,4,1,1,1,0,0,0,0,0,1,0,1
1300,5.0,31,11,4,0,1,0,0,0,0,0,0,1,0,0
2300,5.0,18,21,5,0,1,1,0,0,1,1,0,1,0,1
2000,5.0,21,26,5,0,1,1,0,0,0,0,0,1,0,1
850,5.0,5,6,4,1,1,0,0,0,1,1,0,1,0,0
1700,4.9,20,7,6,0,1,1,0,0,0,0,0,1,0,1
2000,4.9,12,6,4,0,1,1,0,0,0,0,0,1,0,1
1300,5.0,3,3,1,1,1,0,0,0,0,0,0,1,0,0
500,4.9,14,21,4,1,1,1,0,0,0,0,0,1,0,1
1000,4.7,3,8,4,0,0,0,1,0,0,0,0,0,0,0
1000,5.0,22,34,4,0,0,0,1,0,0,0,0,0,0,0
1000,4.8,35,10,4,0,1,1,0,0,0,0,0,1,0,1
1200,4.9,37,20,2,0,1,1,0,0,0,0,0,1,0,1
1500,5.0,21,19,4,0,1,1,0,0,0,0,0,1,0,1
